player_qid,player_name,team_qid,team_name,start_date,start_year,era
Q5648828,"Hannah Forster",Q2905545,"Blackburn Rovers W.F.C.",2006-01-01,2006,2006-2010
Q517879,"Hedda Strand Gardsjord",Q1266927,"Røa AIL",2006-01-01,2006,2006-2010
Q14079411,"Ingvild Isaksen",Q1779098,"Kolbotn IL",2006-01-01,2006,2006-2010
Q6177737,"Jenna Carroll",Q2905545,"Blackburn Rovers W.F.C.",2006-01-01,2006,2006-2010
Q6212322,"Joe Sheerin",Q5212701,"Leatherhead F.C.",2006-01-01,2006,2006-2010
Q360543,"José Manuel Serrano",Q8823,"Levante UD",2006-01-01,2006,2006-2010
Q1410473,"Julia Arnold",Q34586,"FF USV Jena",2006-01-01,2006,2006-2010
Q1712116,"Juliane Maier",Q820739,"SC Freiburg",2006-01-01,2006,2006-2010
Q1721397,"Kaidi Yekimova",Q5425032,"FC Levadia Tallinn",2006-01-01,2006,2006-2010
Q22007378,"Karin Peretz",Q20988582,"Maccabi Be'er Sheva F.C.",2006-01-01,2006,2006-2010
Q14920331,"Katarína Strožová",Q847499,"1. FC Slovácko",2006-01-01,2006,2006-2010
Q775683,"Katharina Baunach",Q540384,"FC Bayern Munich Women",2006-01-01,2006,2006-2010
Q576520,"Kelvin Davis",Q18732,"Southampton F.C.",2006-01-01,2006,2006-2010
Q6729382,"Maeva Sarrasin",Q683779,"FC Yverdon Féminin",2006-01-01,2006,2006-2010
Q1190220,"Mahamane Traoré",Q185163,"OGC Nice",2006-01-01,2006,2006-2010
Q6737101,"Maite Lizaso",Q4867850,"Basque Country women's regional association football team",2006-01-01,2006,2006-2010
Q1894697,"Maren Tetzlaff",Q285131,"VfL Wolfsburg",2006-01-01,2006,2006-2010
Q6767639,"Mark Ford",Q7674419,"Tadcaster Albion A.F.C.",2006-01-01,2006,2006-2010
Q1401421,"Mark Little",Q19500,"Wolverhampton Wanderers F.C.",2006-01-01,2006,2006-2010
Q18207374,"Martín Maximiliano Mantovani",Q4115928,"Cadetes de San Martín",2006-01-01,2006,2006-2010
Q6791749,"Mattia Pin",Q2693,"Parma Calcio 1913",2006-01-01,2006,2006-2010
Q442221,"Megumi Kamionobe",Q4712581,"Albirex Niigata Ladies",2006-01-01,2006,2006-2010
Q18086230,"Michela Martinelli",Q3547296,"UPC Tavagnacco",2006-01-01,2006,2006-2010
Q19904000,"Moran Fridman",Q2819402,"ASA Tel Aviv University",2006-01-01,2006,2006-2010
Q17572763,"Moran Lavi",Q2819402,"ASA Tel Aviv University",2006-01-01,2006,2006-2010
Q15867399,"Nadège Koffi",Q15822184,"Juventus de Yopougon",2006-01-01,2006,2006-2010
Q4069220,"Natalija Golob",Q8083583,"ŽNK Slovenj Gradec",2006-01-01,2006,2006-2010
Q4400898,"Natalya Russkikh",Q1332206,"WFC Rossiyanka",2006-01-01,2006,2006-2010
Q6980307,"Natsuko Hara",Q3071871,"Nippon TV Tokyo Verdy Beleza",2006-01-01,2006,2006-2010
Q10472918,"Neil Tarrant",Q2676799,"Newcastle Blue Star F.C.",2006-01-01,2006,2006-2010
Q459988,"Nicole Barnhart",Q5021114,"California Storm",2006-01-01,2006,2006-2010
Q60682,"Pantxi Sirieix",Q738846,"Basque Country regional football team",2006-01-01,2006,2006-2010
Q1486104,"Paola Brumana",Q3547296,"UPC Tavagnacco",2006-01-01,2006,2006-2010
Q2143679,"Renaud Connen",Q270051,"A.C. Ajaccio",2006-01-01,2006,2006-2010
Q3098545,"Romain Danzé",Q19509,"Stade Rennais F.C.",2006-01-01,2006,2006-2010
Q7384290,"Ryan Maxwell",Q2564389,"Tonbridge Angels F.C.",2006-01-01,2006,2006-2010
Q672631,"Sandro Burki",Q603271,"FC Aarau",2006-01-01,2006,2006-2010
Q3956176,"Sergio Marcon",Q913041,"Calcio Portogruaro Summaga",2006-01-01,2006,2006-2010
Q20988629,"Shani David",Q20988702,"Maccabi Kishronot Hadera F.C.",2006-01-01,2006,2006-2010
Q2338169,"Stefanie Draws",Q162450,"1. FFC Turbine Potsdam",2006-01-01,2006,2006-2010
Q7606419,"Stefano Crisci",Q2693,"Parma Calcio 1913",2006-01-01,2006,2006-2010
Q698952,"Steffen Hofmann",Q131215,"SK Rapid Wien",2006-01-01,2006,2006-2010
Q7608774,"Stephen Broad",Q1988619,"Kingstonian F.C.",2006-01-01,2006,2006-2010
Q16836483,"Steve Ball",Q896965,"Bradford (Park Avenue) A.F.C.",2006-01-01,2006,2006-2010
Q7614568,"Steven Clark",Q376118,"Fisher Athletic F.C.",2006-01-01,2006,2006-2010
Q7626595,"Stuart Gray",Q4132020,"Guiseley A.F.C.",2006-01-01,2006,2006-2010
Q7683370,"Tanja Vrabel",Q3594397,"ŽNK Pomurje",2006-01-01,2006,2006-2010
Q2453268,"Triinu Esken",Q222861,"FC Flora Tallinn",2006-01-01,2006,2006-2010
Q1384696,"Valerio Virga",Q2739,"AS Roma",2006-01-01,2006,2006-2010
Q533770,"Vanessa Bürki",Q540384,"FC Bayern Munich Women",2006-01-01,2006,2006-2010
Q18420680,"Vanessa Nagni",Q16529244,"Res Roma",2006-01-01,2006,2006-2010
Q7923257,"Vesna Mitrovič",Q3594396,"ŽNK Krka",2006-01-01,2006,2006-2010
Q7932241,"Vincenzo Maiolo",Q1120838,"Como 1907",2006-01-01,2006,2006-2010
Q437048,"Wendie Renard",Q1276685,"OL Lyonnes",2006-01-01,2006,2006-2010
Q2600317,"Yilmaz Örtülü",Q160532,"SC Paderborn 07",2006-01-01,2006,2006-2010
Q1293811,"Zsuzsanna Szabó",Q1161083,"MTK Hungária FC",2006-01-01,2006,2006-2010
Q4716300,"Alessandro Bettega",Q2756,"Siena FC",2007-01-01,2007,2006-2010
Q731192,"Alexander Esswein",Q8466,"1. FC Kaiserslautern",2007-01-01,2007,2006-2010
Q4750582,"Anabel Martínez",Q3558590,"Levante UD Women",2007-01-01,2007,2006-2010
Q774660,"Anaïg Butel",Q492372,"FCF Juvisy",2007-01-01,2007,2006-2010
Q4760628,"Andy Duncan",Q2305609,"Chelmsford City F.C.",2007-01-01,2007,2006-2010
Q559792,"Anna Blässe",Q285131,"VfL Wolfsburg",2007-01-01,2007,2006-2010
Q4818478,"Attilio Nicodemo",Q1508747,"Sorrento Calcio 1945",2007-01-01,2007,2006-2010
Q4919753,"Björn Morgan Enqvist",Q714581,"Nea Salamis Famagusta FC",2007-01-01,2007,2006-2010
Q1033007,"Candie Herbert",Q3076508,"FCF Hénin-Beaumont",2007-01-01,2007,2006-2010
Q1036236,"Carina Wenninger",Q540384,"FC Bayern Munich Women",2007-01-01,2007,2006-2010
Q5043684,"Carmine Biagio Gatti",Q2641,"SSC Napoli",2007-01-01,2007,2006-2010
Q517942,"Caroline Knutsen",Q1266927,"Røa AIL",2007-01-01,2007,2006-2010
Q514383,"Caroline Pizzala",Q3365295,"Paris Saint-Germain Féminine",2007-01-01,2007,2006-2010
Q4956937,"Catrine Johansson",Q1337348,"BK Häcken FF",2007-01-01,2007,2006-2010
Q594951,"Chris Cohen",Q19490,"Nottingham Forest F.C.",2007-01-01,2007,2006-2010
Q452758,"Christian Schulz",Q33748,"Hannover 96",2007-01-01,2007,2006-2010
Q18019082,"Christine Schneider",Q15849946,"TSG 1899 Hoffenheim",2007-01-01,2007,2006-2010
Q2966371,"Christophe Maraninchi",Q605100,"Hyères FC",2007-01-01,2007,2006-2010
Q954148,"Chérif Touré Mamam",Q1044640,"MC Algiers",2007-01-01,2007,2006-2010
Q10881,"Claire Rafferty",Q2422811,"Chelsea F.C. Women",2007-01-01,2007,2006-2010
Q10881,"Claire Rafferty",Q9616,"Chelsea F.C.",2007-01-01,2007,2006-2010
Q2978425,"Claudia Orsini",Q3085161,"Montpellier HSC",2007-01-01,2007,2006-2010
Q3009065,"Cyril Ramond",Q292231,"Rodez AF",2007-01-01,2007,2006-2010
Q3009939,"Cédric Mouret",Q790969,"Avignon Foot 84",2007-01-01,2007,2006-2010
Q1159887,"Daniel Alabi",Q2208356,"SV Böblingen",2007-01-01,2007,2006-2010
Q5220631,"Danny Milosevic",Q6032744,"Inglewood United",2007-01-01,2007,2006-2010
Q18350634,"David McMahon",Q2047845,"Ashington A.F.C.",2007-01-01,2007,2006-2010
Q673807,"Didier Agathe",Q2347256,"JS Saint-Pierroise",2007-01-01,2007,2006-2010
Q1278772,"Ebere Orji",Q2155594,"Rivers Angels F.C.",2007-01-01,2007,2006-2010
Q4491526,"Elena Fomina",Q68078742,"CSP Izmailovo",2007-01-01,2007,2006-2010
Q4446735,"Elena Suslova",Q63384,"Zvezda 2005 Perm",2007-01-01,2007,2006-2010
Q600090,"Ellyse Perry",Q7011672,"New South Wales Breakers",2007-01-01,2007,2006-2010
Q438062,"Erika Skarbø",Q690088,"Arna-Bjørnar",2007-01-01,2007,2006-2010
Q5389030,"Erika Vázquez",Q4867850,"Basque Country women's regional association football team",2007-01-01,2007,2006-2010
Q5565323,"Giuseppe Alessi",Q289707,"A.C. Reggiana 1919",2007-01-01,2007,2006-2010
Q1528223,"Giuseppe Catizone",Q162349,"1. FC Normannia Gmünd",2007-01-01,2007,2006-2010
Q5622364,"Guy Ipoua",Q596650,"Oryx Douala",2007-01-01,2007,2006-2010
Q434432,"Igor Bišćan",Q172803,"GNK Dinamo Zagreb",2007-01-01,2007,2006-2010
Q831215,"Jan-Philipp Kalla",Q6463,"FC St. Pauli",2007-01-01,2007,2006-2010
Q6162063,"Jason Blunt",Q18320,"Goole A.F.C.",2007-01-01,2007,2006-2010
Q1685116,"Jean-Pascal Fontaine",Q328658,"Le Havre AC",2007-01-01,2007,2006-2010
Q1685116,"Jean-Pascal Fontaine",Q3223478,"Le Havre AC",2007-01-01,2007,2006-2010
Q2913285,"Joniek Bonnes",Q1137788,"FC Utrecht",2007-01-01,2007,2006-2010
Q5935281,"José Manuel Rodríguez Morgade",Q11984,"Club Deportivo Lugo",2007-01-01,2007,2006-2010
Q3953861,"Judith Kuipers",Q1137788,"FC Utrecht",2007-01-01,2007,2006-2010
Q6307969,"Julie-Ann Russell",Q21293440,"Galway WFC",2007-01-01,2007,2006-2010
Q1459511,"Kairi Himanen",Q930601,"Pärnu Jalgpalliklubi",2007-01-01,2007,2006-2010
Q995922,"Ken Reichel",Q154053,"Eintracht Braunschweig",2007-01-01,2007,2006-2010
Q3195967,"Khaled Hattab",Q132885,"Olympique de Marseille",2007-01-01,2007,2006-2010
Q4537084,"Kirsten Bakker",Q19603,"FC Twente",2007-01-01,2007,2006-2010
Q23771982,"Kirsty Smith",Q3135153,"Hibernian L.F.C.",2007-01-01,2007,2006-2010
Q6438327,"Kristine Pedersen",Q1439076,"Fortuna Hjørring",2007-01-01,2007,2006-2010
Q1068653,"Laureano Sanabria Ruiz",Q8760,"Deportivo de La Coruña",2007-01-01,2007,2006-2010
Q513952,"Laëtitia Philippe",Q3085161,"Montpellier HSC",2007-01-01,2007,2006-2010
Q10514301,"Leanne Ross",Q1529496,"Glasgow City F.C.",2007-01-01,2007,2006-2010
Q2612379,"Loes Smeets",Q1137788,"FC Utrecht",2007-01-01,2007,2006-2010
Q438939,"Louisa Necib Cadamuro",Q1276685,"OL Lyonnes",2007-01-01,2007,2006-2010
Q6735238,"Maialen Zelaia",Q5549552,"Real Sociedad",2007-01-01,2007,2006-2010
Q10493520,"Majid Rabah",Q3550555,"US Marignane",2007-01-01,2007,2006-2010
Q6744055,"Mallam Yahaya",Q473849,"TSV Amicitia Viernheim",2007-01-01,2007,2006-2010
Q257025,"Marcel Schäfer",Q101859,"VfL Wolfsburg",2007-01-01,2007,2006-2010
Q6757412,"Marco Angeletti",Q433529,"Atletico Roma F.C.",2007-01-01,2007,2006-2010
Q6757473,"Marco Bergamini",Q1543,"AC Milan",2007-01-01,2007,2006-2010
Q6757494,"Marco Campese",Q4647305,"A.S.D. Casacastalda",2007-01-01,2007,2006-2010
Q6757615,"Marco Martina Rini",Q6651,"Brescia Calcio",2007-01-01,2007,2006-2010
Q4964165,"Maria Lundqvist",Q2478264,"Umeå Södra FF",2007-01-01,2007,2006-2010
Q6763156,"Mariella Rappold",Q1153292,"DFC LUV Graz",2007-01-01,2007,2006-2010
Q3091307,"Marion Torrent",Q3085161,"Montpellier HSC",2007-01-01,2007,2006-2010
Q6765723,"Marit Sandvei",Q634434,"LSK Kvinner FK",2007-01-01,2007,2006-2010
Q438123,"Marita Skammelsrud Lund",Q634434,"LSK Kvinner FK",2007-01-01,2007,2006-2010
Q10533375,"Markéta Ringelová",Q2819078,"AC Sparta Prague (women)",2007-01-01,2007,2006-2010
Q123439972,"Maroan Sannadi",Q61362304,"Lakua Kirol Elkartea",2007-01-01,2007,2006-2010
Q6774108,"Marta Docando",Q4816984,"Atlético de Madrid Femenino",2007-01-01,2007,2006-2010
Q1037444,"Marvin Ávila",Q1024337,"Comunicaciones F.C.",2007-01-01,2007,2006-2010
Q6790667,"Matthew Hewlett",Q5213324,"Tiverton Town F.C.",2007-01-01,2007,2006-2010
Q3852815,"Mauro Di Lello",Q803976,"Birkirkara F.C.",2007-01-01,2007,2006-2010
Q14507650,"Melanie Fischer",Q261813,"FC Wacker Innsbruck",2007-01-01,2007,2006-2010
Q6827096,"Mia Bak Pedersen",Q731381,"Asker SK",2007-01-01,2007,2006-2010
Q986251,"Michele Arcari",Q6651,"Brescia Calcio",2007-01-01,2007,2006-2010
Q3311812,"Mickaël Rol",Q333838,"Evian Thonon Gaillard F.C.",2007-01-01,2007,2006-2010
Q3857275,"Miguel Medina",Q603085,"Club Rubio Ñu",2007-01-01,2007,2006-2010
Q112998,"Mikel González Martínez",Q738846,"Basque Country regional football team",2007-01-01,2007,2006-2010
Q1988562,"Miranda Loeff",Q1137788,"FC Utrecht",2007-01-01,2007,2006-2010
Q6895600,"Moktar Mangane",Q822021,"Tours FC.",2007-01-01,2007,2006-2010
Q10528424,"Monika Žunkovič",Q8083578,"ŽNK Maribor",2007-01-01,2007,2006-2010
Q509493,"Méabh de Búrca",Q21293440,"Galway WFC",2007-01-01,2007,2006-2010
Q4256880,"Nadezhda Kharchenko",Q1332206,"WFC Rossiyanka",2007-01-01,2007,2006-2010
Q10430829,"Nahim Khadi, Jr.",Q18510,"Dartford F.C.",2007-01-01,2007,2006-2010
Q6963799,"Nanna Christiansen",Q2748082,"Brøndby IF",2007-01-01,2007,2006-2010
Q10526941,"Neus Motoso",Q3558590,"Levante UD Women",2007-01-01,2007,2006-2010
Q27671371,"Nguyễn Thị Bích Thùy",Q39055484,"Hồ Chí Minh City I W.F.C.",2007-01-01,2007,2006-2010
Q3340043,"Nicolas Aubriot",Q298279,"AS Cherbourg Football",2007-01-01,2007,2006-2010
Q704822,"Nuno Morais",Q131378,"APOEL F.C.",2007-01-01,2007,2006-2010
Q432869,"Olesya Kurochkina",Q63384,"Zvezda 2005 Perm",2007-01-01,2007,2006-2010
Q1790955,"Paul Harrison",Q390183,"The New Saints F.C.",2007-01-01,2007,2006-2010
Q2001292,"Paweł Kryszałowicz",Q9281610,"Gryf Słupsk",2007-01-01,2007,2006-2010
Q7178631,"Petra Divišová",Q3459690,"SK Slavia Praha",2007-01-01,2007,2006-2010
Q7294690,"Rasa Imanalijeva",Q280811,"Gintra Universitetas",2007-01-01,2007,2006-2010
Q7301667,"Rebecca Bisland",Q5058511,"Celtic F.C. Women",2007-01-01,2007,2006-2010
Q7325954,"Richard Goddard-Crawley",Q4500008,"Hornchurch F.C.",2007-01-01,2007,2006-2010
Q7326486,"Richard Hodgson",Q7639736,"Sunderland Nissan F.C.",2007-01-01,2007,2006-2010
Q870804,"Robert Niestroj",Q479273,"SV Straelen",2007-01-01,2007,2006-2010
Q7351608,"Roberto Bortolotto",Q2273813,"Tritium Calcio 1908",2007-01-01,2007,2006-2010
Q515201,"Runa Vikestad",Q1779098,"Kolbotn IL",2007-01-01,2007,2006-2010
Q515201,"Runa Vikestad",Q3289333,"Kolbotn Fotball",2007-01-01,2007,2006-2010
Q11551760,"Sakiko Ikeda",Q1041788,"Urawa Red Diamonds Ladies",2007-01-01,2007,2006-2010
Q7416616,"Sandra García",Q7579603,"Sporting de Huelva",2007-01-01,2007,2006-2010
Q16210374,"Sevinç Çorlu",Q2868795,"Ataşehir Belediyesi SK",2007-01-01,2007,2006-2010
Q970979,"Seán Dillon",Q192873,"Dundee United F.C.",2007-01-01,2007,2006-2010
Q14950043,"Sine Hovesen",Q1439076,"Fortuna Hjørring",2007-01-01,2007,2006-2010
Q16848975,"Sirje Roops",Q16851880,"Tartu JK Tammeka",2007-01-01,2007,2006-2010
Q7612036,"Steve Brodie",Q18307,"Witton Albion F.C.",2007-01-01,2007,2006-2010
Q2328439,"Suzanne Bakker",Q1137788,"FC Utrecht",2007-01-01,2007,2006-2010
Q3513855,"Tagro Baléguhé",Q730809,"Nîmes Olympique",2007-01-01,2007,2006-2010
Q664703,"Thomas Kessler",Q104770,"1. FC Köln",2007-01-01,2007,2006-2010
Q98083690,"Thu Thao Tran Thi",Q39055484,"Hồ Chí Minh City I W.F.C.",2007-01-01,2007,2006-2010
Q120556022,"Trần Thị Thu",Q39055484,"Hồ Chí Minh City I W.F.C.",2007-01-01,2007,2006-2010
Q2531122,"Vicente Iborra",Q32538,"Atlético Levante UD",2007-01-01,2007,2006-2010
Q7931789,"Vincent Fernandez",Q290481,"Étoile Fréjus Saint-Raphaël",2007-01-01,2007,2006-2010
Q10493939,"Walid Aïchour",Q2016236,"ES Viry-Châtillon",2007-01-01,2007,2006-2010
Q16902134,"Yaşam Göksu",Q6045389,"Konak Belediyespor",2007-01-01,2007,2006-2010
Q8059111,"Youssouf Koné",Q2703612,"Pro Sesto 1913",2007-01-01,2007,2006-2010
Q880263,"Àngel Rangel",Q18659,"Swansea City A.F.C.",2007-01-01,2007,2006-2010
Q274767,"Élodie Thomis",Q1276685,"OL Lyonnes",2007-01-01,2007,2006-2010
Q352631,"Agustín Torassa",Q646088,"Club Atletico All Boys",2008-01-01,2008,2006-2010
Q2827663,"Ahmed Sidibé",Q3562988,"Voltigeurs de Châteaubriant",2008-01-01,2008,2006-2010
Q16232849,"Alberto Pelagotti",Q6703,"Empoli FC",2008-01-01,2008,2006-2010
Q4716368,"Alessandro Manni",Q655036,"U.S. Viterbese 1908",2008-01-01,2008,2006-2010
Q16525243,"Alessia Gritti",Q3626888,"ASD Mozzanica",2008-01-01,2008,2006-2010
Q2667382,"Alex Guerci",Q1968070,"U.S. Pergolettese 1932",2008-01-01,2008,2006-2010
Q4727126,"Alison Logue",Q15634868,"Newcastle Jets FC W-League",2008-01-01,2008,2006-2010
Q452337,"Amadou Sidibé",Q182876,"AJ Auxerre",2008-01-01,2008,2006-2010
Q4749611,"Amélie Barbetta",Q1153841,"AS Saint-Étienne",2008-01-01,2008,2006-2010
Q4750425,"Ana María Catalá",Q3421298,"Rayo Vallecano",2008-01-01,2008,2006-2010
Q19519015,"Andrea Paroni",Q2276413,"Virtus Entella",2008-01-01,2008,2006-2010
Q529430,"Anete Paulus",Q930601,"Pärnu Jalgpalliklubi",2008-01-01,2008,2006-2010
Q4762437,"Angela Fimmano",Q15632679,"Adelaide United FC",2008-01-01,2008,2006-2010
Q567106,"Annika Doppler",Q540384,"FC Bayern Munich Women",2008-01-01,2008,2006-2010
Q4018254,"Antonio Donnarumma",Q2641,"SSC Napoli",2008-01-01,2008,2006-2010
Q2870840,"Audrey Demoustier",Q127717,"Standard Fémina de Liège",2008-01-01,2008,2006-2010
Q18529568,"Ayşe Önal",Q18165060,"Karşıyaka BESEM Spor",2008-01-01,2008,2006-2010
Q4864684,"Barry Roche",Q48944,"Morecambe F.C.",2008-01-01,2008,2006-2010
Q1293422,"Boglárka Szabó",Q631898,"Astra Hungary FC",2008-01-01,2008,2006-2010
Q4971563,"Britt Simmons",Q15668112,"Central Coast Mariners FC W-League",2008-01-01,2008,2006-2010
Q70608963,"Byanca Brasil",Q788363,"Bangu Atlético Clube",2008-01-01,2008,2006-2010
Q5017907,"Caitlin Munoz",Q2936203,"Canberra United FC",2008-01-01,2008,2006-2010
Q1036236,"Carina Wenninger",Q540384,"FC Bayern Munich Women",2008-01-01,2008,2006-2010
Q5041288,"Carlie Ikonumou",Q330143,"Sydney FC",2008-01-01,2008,2006-2010
Q1044502,"Caroline Hamann",Q121968,"SGS Essen",2008-01-01,2008,2006-2010
Q2958915,"Charles Diers",Q845137,"Angers SCO",2008-01-01,2008,2006-2010
Q5085975,"Charlotte Gurr",Q976421,"Millwall Lionesses L.F.C.",2008-01-01,2008,2006-2010
Q5106374,"Chris Day",Q9426,"Stevenage F.C.",2008-01-01,2008,2006-2010
Q16890310,"Christine Veth",Q2205558,"SC Sand",2008-01-01,2008,2006-2010
Q5119065,"Cian Maciejewski",Q2936203,"Canberra United FC",2008-01-01,2008,2006-2010
Q5119113,"Ciara Conway",Q7170853,"Perth Glory FC W-League",2008-01-01,2008,2006-2010
Q459323,"Corine Franco",Q1276685,"OL Lyonnes",2008-01-01,2008,2006-2010
Q5178579,"Courtney Beutel",Q15635028,"Brisbane Roar FC",2008-01-01,2008,2006-2010
Q1140296,"Cristian Llama",Q2018,"Catania FC",2008-01-01,2008,2006-2010
Q934897,"Cristian Pasquato",Q1422,"Juventus FC",2008-01-01,2008,2006-2010
Q3009725,"Cécile De Gernier",Q127717,"Standard Fémina de Liège",2008-01-01,2008,2006-2010
Q5202457,"Cédric Ouattara",Q1815297,"USL Dunkerque",2008-01-01,2008,2006-2010
Q5216216,"Dani Calautti",Q7170853,"Perth Glory FC W-League",2008-01-01,2008,2006-2010
Q5219208,"Daniela Digiammarco",Q15636168,"Melbourne Victory FC W-League",2008-01-01,2008,2006-2010
Q5219246,"Daniela Tasch",Q686676,"SV Neulengbach",2008-01-01,2008,2006-2010
Q5219412,"Danielle Murphy",Q4861603,"London Bees",2008-01-01,2008,2006-2010
Q5222826,"Dario Bova",Q298333,"Lucchese 1905",2008-01-01,2008,2006-2010
Q456025,"David Forde",Q19487,"Millwall F.C.",2008-01-01,2008,2006-2010
Q5241540,"Davide Borin",Q1422,"Juventus FC",2008-01-01,2008,2006-2010
Q5241540,"Davide Borin",Q8455,"F.C. Pro Vercelli 1892",2008-01-01,2008,2006-2010
Q3019149,"Davina Philtjens",Q127717,"Standard Fémina de Liège",2008-01-01,2008,2006-2010
Q5242093,"Davor Krznarić",Q325343,"SD Croatia Berlin",2008-01-01,2008,2006-2010
Q18589068,"Demet Kılınç",Q18164861,Gazikentspor,2008-01-01,2008,2006-2010
Q18812136,"Denise Mazzola",Q3747648,"FC Como Women",2008-01-01,2008,2006-2010
Q5283717,"Ditte Larsen",Q211906,"Brøndby IF",2008-01-01,2008,2006-2010
Q3397705,"Eifion Williams",Q6161121,"Jarrow Roofing Boldon Community Association F.C.",2008-01-01,2008,2006-2010
Q5363280,"Elizabeth O'Reilly",Q15668112,"Central Coast Mariners FC W-League",2008-01-01,2008,2006-2010
Q868042,"Ella Kaabachi",Q483020,"Paris Saint-Germain FC",2008-01-01,2008,2006-2010
Q5364669,"Elle Semmens",Q7170853,"Perth Glory FC W-League",2008-01-01,2008,2006-2010
Q5364754,"Ellen Beaumont",Q15635028,"Brisbane Roar FC",2008-01-01,2008,2006-2010
Q5371701,"Emiliano Landolina",Q4647049,"A.C. Calenzano",2008-01-01,2008,2006-2010
Q5372148,"Emily Dunn",Q7170853,"Perth Glory FC W-League",2008-01-01,2008,2006-2010
Q19408678,"Emily Nicosia Vinci",Q16529244,"Res Roma",2008-01-01,2008,2006-2010
Q1341099,"Eneli Kutter",Q16836415,"FC Lootos Põlva",2008-01-01,2008,2006-2010
Q5389647,"Erkan Öztürk",Q118919,"Eyüpspor",2008-01-01,2008,2006-2010
Q19968629,"Esra Güler",Q6056366,"1207 Antalya Women Football",2008-01-01,2008,2006-2010
Q1390212,"Fabian Bröcker",Q202615,"FC Anker Wismar",2008-01-01,2008,2006-2010
Q5427823,"Fabio Giordano",Q6673,"Associazione Sportiva Cittadella",2008-01-01,2008,2006-2010
Q215831,"Fabricio Coloccini",Q18716,"Newcastle United F.C.",2008-01-01,2008,2006-2010
Q1394094,"Falk Schindler",Q700029,"VFC Plauen",2008-01-01,2008,2006-2010
Q15730665,"Federico Amenta",Q8648,"Lanciano Calcio 1920",2008-01-01,2008,2006-2010
Q5440980,"Federico Chirico",Q2609,"SS Lazio",2008-01-01,2008,2006-2010
Q4935795,"Frida Andersson",Q27510002,"AEK Kokkinochorion",2008-01-01,2008,2006-2010
Q5506674,"Frédéric Boniface",Q298279,"AS Cherbourg Football",2008-01-01,2008,2006-2010
Q2536149,"Félicienne Minnaar",Q1387774,"FC Twente",2008-01-01,2008,2006-2010
Q5530725,"Gemma O'Toole",Q15634868,"Newcastle Jets FC W-League",2008-01-01,2008,2006-2010
Q551910,"George Forsyth",Q572957,"Club Alianza Lima",2008-01-01,2008,2006-2010
Q5550255,"Gerardo Clemente",Q958785,"USV Eschen/Mauren",2008-01-01,2008,2006-2010
Q19408862,"Giada Oliviero",Q3747648,"FC Como Women",2008-01-01,2008,2006-2010
Q5562228,"Gillian Foster",Q15668112,"Central Coast Mariners FC W-League",2008-01-01,2008,2006-2010
Q5563466,"Giorgio Conrotto",Q1853088,"F.C. Canavese",2008-01-01,2008,2006-2010
Q5563504,"Giorgio Santarelli",Q1865284,"S.S. Monopoli 1966",2008-01-01,2008,2006-2010
Q19410187,"Giulia Rizzon",Q3626888,"ASD Mozzanica",2008-01-01,2008,2006-2010
Q10458235,"Grace Gill-McGrath",Q2936203,"Canberra United FC",2008-01-01,2008,2006-2010
Q31783,"Grégory Sertic",Q172476,"FC Girondins de Bordeaux",2008-01-01,2008,2006-2010
Q437266,"Hoda Lattaf",Q3085161,"Montpellier HSC",2008-01-01,2008,2006-2010
Q5895601,"Hong Kyung-suk",Q5590178,"Icheon Daekyo WFC",2008-01-01,2008,2006-2010
Q6169664,"Jean-Martial Kipré",Q1056987,"Sporting Toulon Var",2008-01-01,2008,2006-2010
Q6177787,"Jenna Tristram",Q15635028,"Brisbane Roar FC",2008-01-01,2008,2006-2010
Q1346012,"Jennifer Pöltl",Q5425190,"FC Südburgenland",2008-01-01,2008,2006-2010
Q19403638,"Jenny Dossi",Q3626888,"ASD Mozzanica",2008-01-01,2008,2006-2010
Q4946838,"Jenny Engwall",Q2000203,"Tyresö FF",2008-01-01,2008,2006-2010
Q6192843,"Jill Gilbeau",Q2151803,"Washington Freedom",2008-01-01,2008,2006-2010
Q6206208,"Joanne Peters",Q15634868,"Newcastle Jets FC W-League",2008-01-01,2008,2006-2010
Q6246263,"John Mackie",Q5744717,"Hertford Town F.C.",2008-01-01,2008,2006-2010
Q6270432,"Jon Brady",Q1953914,"Brackley Town F.C.",2008-01-01,2008,2006-2010
Q1358419,"Jonas Hummels",Q7572137,"SpVgg Unterhaching II",2008-01-01,2008,2006-2010
Q6273165,"Jonathan Gagnoud",Q218372,"Stade Brestois 29",2008-01-01,2008,2006-2010
